roll,pitch,yaw,longi,lati,chargeRC,chargeTele,temp,velocity,result
-150.75,3.92,19.74,0.0,0.0,0.77,8.45,21,0,0
9.47,-33.98,141.32,0.0,0.0,0.04,7.46,22,0,1
5.23,-4.13,221.37,0.0,0.0,1.15,8.81,21,0,0
81.53,28.83,298.63,0.0,0.0,0.23,7.72,22,0,1
17.3,19.04,344.02,0.0,0.0,0.04,7.51,22,0,1
-9.57,-7.73,175.35,0.0,0.0,0.07,7.74,22,0,1
-9.62,-17.87,166.54,0.0,0.0,0.07,7.56,22,0,1
29.93,22.2,13.01,0.0,0.0,0.02,7.32,22,0,1
11.44,2.66,190.59,0.0,0.0,0.44,8.17,21,0,1
3.44,-2.45,217.45,0.0,0.0,0.49,8.29,21,0,1
171.88,12.22,181.49,0.0,0.0,0.09,7.74,22,0,1
-71.98,-52.96,318.03,0.0,0.0,0.47,8.22,21,0,1
148.77,-71.62,54.5,0.0,0.0,0.42,8.0,21,0,1
-153.47,22.49,8.21,0.0,0.0,0.61,8.17,22,0,1
5.14,-3.18,227.62,0.0,0.0,1.1,8.78,21,0,0
-6.49,-1.09,309.29,0.0,0.0,1.34,8.88,21,0,0
2.51,-2.13,219.68,0.0,0.0,0.44,8.19,21,0,1
156.73,-19.76,53.14,0.0,0.0,0.63,8.15,22,0,1
159.62,-51.22,13.34,0.0,0.0,0.18,7.65,22,0,1
-35.14,3.71,303.41,0.0,0.0,0.54,8.17,21,0,1
-63.08,51.23,358.82,0.0,0.0,0.49,7.98,22,0,1
-160.57,-70.55,328.39,0.0,0.0,0.04,7.49,22,0,1
-166.62,-36.86,228.52,0.0,0.0,0.3,7.74,22,0,1
85.04,-42.25,305.26,0.0,0.0,0.07,7.6,22,0,1
-25.31,10.54,166.44,0.0,0.0,0.04,7.49,22,0,1
-1.24,-5.23,273.8,0.0,0.0,1.34,8.9,21,0,0
160.95,-45.72,227.66,0.0,0.0,0.23,7.77,22,0,1
4.46,-2.49,219.07,0.0,0.0,0.44,8.22,21,0,1
49.46,-40.87,98.85,0.0,0.0,0.07,7.65,22,0,1
-69.94,-39.62,176.45,0.0,0.0,0.04,7.32,22,0,1
11.22,4.36,185.38,0.0,0.0,0.42,8.22,21,0,1
-152.79,-18.16,237.0,0.0,0.0,0.04,7.39,22,0,1
44.97,41.4,307.54,0.0,0.0,0.07,7.51,22,0,1
9.85,-35.17,120.53,0.0,0.0,0.04,7.42,22,0,1
1.54,-8.22,232.59,0.0,0.0,0.82,8.55,21,0,0
-179.52,-61.61,257.5,0.0,0.0,0.07,7.65,22,0,1
3.74,-2.58,219.24,0.0,0.0,0.47,8.24,21,0,1
-127.94,-18.72,39.74,0.0,0.0,0.44,8.17,21,0,1
-53.26,-73.69,80.26,0.0,0.0,2.54,8.12,21,0,1
-2.6,19.77,206.08,0.0,0.0,0.04,7.44,22,0,1
127.09,85.34,175.44,0.0,0.0,0.37,7.93,22,0,1
-15.66,20.31,189.16,0.0,0.0,0.04,7.39,22,0,1
5.13,-6.02,226.54,0.0,0.0,0.84,8.52,21,0,0
137.88,-31.17,232.47,0.0,0.0,0.07,7.11,22,0,1
15.11,0.03,189.04,0.0,0.0,0.49,8.19,21,0,1
-67.45,16.46,303.97,0.0,0.0,0.7,8.31,21,0,1
-55.04,-29.5,306.35,0.0,0.0,0.07,6.94,22,0,1
9.08,-34.53,154.27,0.0,0.0,0.04,7.46,22,0,1
3.74,-3.62,221.03,0.0,0.0,0.75,8.5,21,0,0
-1.03,-11.01,227.29,0.0,0.0,1.08,8.76,21,0,0
-38.26,-12.01,104.21,0.0,0.0,0.04,7.46,22,0,1
-32.99,13.32,335.24,0.0,0.0,0.04,7.51,22,0,1
3.95,-3.42,220.94,0.0,0.0,0.77,8.5,21,0,0
4.13,-3.3,220.84,0.0,0.0,0.89,8.59,21,0,0
68.1,6.05,193.39,0.0,0.0,0.7,8.43,21,0,0
3.9,-3.52,220.98,0.0,0.0,0.77,8.52,21,0,0
142.07,-78.03,268.01,0.0,0.0,0.04,7.42,22,0,1
10.41,4.51,191.61,0.0,0.0,0.44,8.19,21,0,1
-44.26,-17.26,296.93,0.0,0.0,0.04,6.73,22,0,1
-0.23,-28.61,146.74,0.0,0.0,0.04,7.56,22,0,1
-154.46,-63.02,58.4,0.0,0.0,0.42,7.98,21,0,1
-0.2,-27.9,141.93,0.0,0.0,0.07,7.51,22,0,1
107.13,18.03,129.9,0.0,0.0,0.04,7.46,22,0,1
-35.93,20.72,43.88,0.0,0.0,0.09,6.97,22,0,1
-10.34,-51.84,197.18,0.0,0.0,0.04,7.49,22,0,1
-27.16,-4.78,294.67,0.0,0.0,0.37,7.98,21,0,1
-1.77,7.07,230.62,0.0,0.0,1.62,9.21,21,0,0
-116.86,49.08,92.51,0.0,0.0,0.44,8.17,21,0,1
178.53,-11.46,195.61,0.0,0.0,0.37,8.1,21,0,1
8.7,-34.76,145.98,0.0,0.0,0.04,7.49,22,0,1
6.69,-5.46,226.91,0.0,0.0,1.05,8.73,21,0,0
76.81,47.17,30.8,0.0,0.0,0.04,7.46,22,0,1
4.67,-6.34,226.57,0.0,0.0,1.2,8.83,21,0,0
125.48,-27.32,120.36,0.0,0.0,0.21,7.63,22,0,1
2.25,20.88,233.18,0.0,0.0,0.04,7.42,22,0,1
-171.51,-61.66,242.58,0.0,0.0,0.44,7.79,22,0,1
-9.9,25.44,3.44,0.0,0.0,0.32,8.03,22,0,1
171.8,-49.59,195.74,0.0,0.0,0.28,7.82,22,0,1
-96.33,-84.75,173.9,0.0,0.0,0.04,7.39,22,0,1
5.02,-5.99,222.55,0.0,0.0,1.03,8.69,21,0,0
6.64,16.78,229.5,0.0,0.0,0.07,7.51,22,0,1
61.31,11.25,279.88,0.0,0.0,0.04,7.39,22,0,1
-136.34,-24.14,93.05,0.0,0.0,0.18,7.89,22,0,1
-7.61,-30.72,241.66,0.0,0.0,0.07,7.46,22,0,1
-2.33,-11.38,193.29,0.0,0.0,1.2,8.83,21,0,0
4.06,-3.09,219.87,0.0,0.0,0.61,8.36,21,0,1
7.85,8.08,246.49,0.0,0.0,0.51,7.84,22,0,1
9.5,-33.91,142.13,0.0,0.0,0.04,7.46,22,0,1
5.14,-0.66,198.04,0.0,0.0,1.05,8.71,20,0,0
-7.26,40.85,323.35,0.0,0.0,0.07,6.94,22,0,1
3.65,-3.45,221.12,0.0,0.0,0.75,8.48,21,0,0
5.26,-7.22,226.41,0.0,0.0,0.84,8.57,21,0,0
-97.29,-13.53,8.19,0.0,0.0,0.07,7.04,22,0,1
3.58,-2.33,217.85,0.0,0.0,0.49,8.26,21,0,1
8.75,-34.1,148.47,0.0,0.0,0.04,7.49,22,0,1
3.89,-2.29,218.62,0.0,0.0,0.47,8.24,21,0,1
3.38,-2.81,218.14,0.0,0.0,0.47,8.22,21,0,1
32.45,-25.0,3.48,0.0,0.0,0.04,7.42,22,0,1
-36.23,23.37,115.34,0.0,0.0,0.14,7.82,22,0,1
100.22,-31.72,302.84,0.0,0.0,0.47,8.05,22,0,1
171.47,0.91,335.85,0.0,0.0,0.07,7.6,22,0,1
10.07,-34.67,141.42,0.0,0.0,0.04,7.49,22,0,1
-13.49,-3.92,60.91,0.0,0.0,0.11,7.58,22,0,1
3.28,-2.58,217.62,0.0,0.0,0.47,8.26,21,0,1
144.58,-55.87,355.19,0.0,0.0,0.11,7.51,22,0,1
-142.07,-34.69,60.72,0.0,0.0,0.04,7.46,22,0,1
-62.25,16.15,325.44,0.0,0.0,0.11,7.44,22,0,1
9.42,-35.76,112.31,0.0,0.0,0.04,7.49,22,0,1
-146.43,79.78,218.75,0.0,0.0,0.11,7.13,22,0,1
-92.29,-56.02,192.14,0.0,0.0,0.04,7.32,22,0,1
8.07,20.59,299.81,0.0,0.0,0.04,7.42,22,0,1
-4.27,3.23,218.2,0.0,0.0,1.93,10.19,21,0,0
-63.3,18.11,327.43,0.0,0.0,0.07,6.87,22,0,1
8.99,-34.48,134.71,0.0,0.0,0.02,7.44,22,0,1
-0.63,1.78,92.91,0.0,0.0,1.6,9.09,21,0,0
-0.81,3.6,343.59,0.0,0.0,0.07,7.56,22,0,1
-140.52,40.55,80.84,0.0,0.0,0.7,8.4,21,0,1
139.76,10.1,128.54,0.0,0.0,0.07,7.72,22,0,1
-11.16,14.91,36.19,0.0,0.0,0.02,7.32,22,0,1
-2.88,-28.43,149.96,0.0,0.0,0.07,7.56,22,0,1
2.89,-3.5,220.11,0.0,0.0,0.51,8.33,21,0,1
68.52,5.66,191.84,0.0,0.0,0.42,8.15,21,0,1
1.47,-28.5,115.84,0.0,0.0,0.04,7.67,22,0,1
-11.89,-3.84,181.97,0.0,0.0,0.58,8.31,21,0,1
36.28,-39.0,273.48,0.0,0.0,0.04,7.42,22,0,1
-0.37,3.04,342.85,0.0,0.0,0.07,7.58,22,0,1
117.79,-60.11,16.08,0.0,0.0,0.04,7.46,22,0,1
9.99,-34.6,131.04,0.0,0.0,0.04,7.49,22,0,1
8.91,-35.6,123.85,0.0,0.0,0.04,7.49,22,0,1
4.31,-2.98,220.74,0.0,0.0,1.15,8.81,21,0,0
3.82,-2.02,216.51,0.0,0.0,0.49,8.29,21,0,1
90.3,-73.59,89.58,0.0,0.0,0.04,7.56,22,0,1
2.97,4.03,294.96,0.0,0.0,0.32,7.91,22,0,1
2.87,-7.59,224.99,0.0,0.0,1.01,8.64,21,0,0
-5.04,-3.48,134.78,0.0,0.0,1.2,8.78,21,0,0
9.49,12.51,52.09,0.0,0.0,0.04,7.42,22,0,1
-4.56,-36.22,352.59,0.0,0.0,0.04,7.34,22,0,1
7.01,-4.82,226.6,0.0,0.0,0.94,8.59,21,0,0
130.22,-74.72,258.78,0.0,0.0,0.02,7.2,22,0,1
-29.11,-42.36,256.59,0.0,0.0,0.04,7.46,22,0,1
-68.12,11.45,327.71,0.0,0.0,0.07,7.13,22,0,1
9.96,-35.02,118.64,0.0,0.0,0.04,7.49,22,0,1
35.34,12.96,105.52,0.0,0.0,0.07,7.53,22,0,1
71.88,33.34,224.91,0.0,0.0,0.14,7.67,22,0,1
9.27,-35.3,116.77,0.0,0.0,0.02,7.42,22,0,1
8.79,-34.93,127.58,0.0,0.0,0.02,7.42,22,0,1
3.99,-3.19,219.99,0.0,0.0,0.47,8.26,21,0,1
11.61,6.72,187.75,0.0,0.0,0.42,8.17,21,0,1
0.08,3.19,342.76,0.0,0.0,0.07,7.51,22,0,1
5.51,-5.54,227.45,0.0,0.0,1.08,8.73,21,0,0
-23.78,9.25,84.73,0.0,0.0,0.11,7.74,22,0,1
156.06,-69.66,334.57,0.0,0.0,0.63,8.24,21,0,1
3.47,-6.48,222.62,0.0,0.0,1.1,8.73,21,0,0
165.77,33.4,173.37,0.0,0.0,0.09,7.74,22,0,1
9.63,-35.42,128.12,0.0,0.0,0.04,7.46,22,0,1
-41.14,15.12,330.3,0.0,0.0,0.04,7.49,22,0,1
3.93,-4.69,223.39,0.0,0.0,1.38,8.95,21,0,0
3.85,-2.64,219.83,0.0,0.0,0.44,8.24,21,0,1
3.08,3.57,293.64,0.0,0.0,0.3,7.79,21,0,1
-1.91,0.92,94.73,0.0,0.0,1.93,9.39,21,0,0
6.16,-5.21,227.4,0.0,0.0,1.24,8.85,21,0,0
66.94,-50.43,110.13,0.0,0.0,0.04,7.49,22,0,1
-26.14,59.52,312.35,0.0,0.0,0.07,6.8,22,0,1
5.25,-6.47,226.38,0.0,0.0,0.84,8.55,21,0,0
3.21,4.28,294.8,0.0,0.0,0.32,7.91,21,0,1
3.2,-3.11,220.08,0.0,0.0,0.49,8.24,21,0,1
6.52,-4.9,226.52,0.0,0.0,0.91,8.62,21,0,0
45.05,-17.14,116.76,0.0,0.0,0.04,7.42,22,0,1
20.08,-8.15,358.45,0.0,0.0,0.04,6.76,22,0,1
138.64,-10.86,199.18,0.0,0.0,0.42,8.17,21,0,1
-4.6,-50.42,193.47,0.0,0.0,0.04,7.49,22,0,1
94.86,3.55,16.73,0.0,0.0,1.03,8.43,22,0,0
100.72,5.4,27.09,0.0,0.0,0.87,8.29,22,0,1
-69.44,-54.76,133.24,0.0,0.0,0.04,7.53,22,0,1
-174.98,34.12,166.76,0.0,0.0,0.02,7.37,22,0,1
-14.68,14.73,180.67,0.0,0.0,0.04,7.46,22,0,1
3.63,-1.59,216.97,0.0,0.0,0.54,8.31,21,0,1
35.22,13.0,54.75,0.0,0.0,0.04,7.39,22,0,1
-19.57,-6.24,219.04,0.0,0.0,0.04,7.44,22,0,1
4.85,-7.72,233.99,0.0,0.0,1.2,8.83,21,0,0
-25.87,10.94,167.8,0.0,0.0,0.04,7.32,22,0,1
-1.13,4.08,344.19,0.0,0.0,0.07,7.56,22,0,1
67.23,-52.13,322.56,0.0,0.0,0.04,7.46,22,0,1
9.68,-35.12,126.43,0.0,0.0,0.04,7.44,22,0,1
133.87,44.53,174.43,0.0,0.0,0.04,7.51,22,0,1
-22.51,-4.06,292.01,0.0,0.0,0.37,7.98,21,0,1
8.7,-35.12,113.83,0.0,0.0,0.04,7.49,22,0,1
-63.31,58.7,194.85,0.0,0.0,1.83,8.19,21,0,1
4.84,9.66,215.01,0.0,0.0,0.51,7.93,22,0,1
4.11,-3.02,219.13,0.0,0.0,0.47,8.26,21,0,1
1.09,70.69,133.34,0.0,0.0,0.04,7.46,22,0,1
-120.21,56.55,115.79,0.0,0.0,1.15,8.24,21,0,1
-60.99,13.97,325.24,0.0,0.0,0.09,7.27,22,0,1
-3.74,-26.6,156.09,0.0,0.0,0.07,7.51,22,0,1
90.38,7.56,295.92,0.0,0.0,0.04,7.44,22,0,1
-110.55,-22.27,144.43,0.0,0.0,0.07,7.53,22,0,1
8.86,-34.9,153.95,0.0,0.0,0.04,7.46,22,0,1
-1.59,-26.85,155.6,0.0,0.0,0.07,7.6,22,0,1
60.75,13.78,338.97,0.0,0.0,0.07,7.63,22,0,1
170.53,7.69,310.09,0.0,0.0,0.04,7.49,22,0,1
7.48,-4.65,225.92,0.0,0.0,1.24,8.85,21,0,0
-1.4,-58.13,138.23,0.0,0.0,0.07,7.51,22,0,1
3.27,-2.14,216.71,0.0,0.0,0.49,8.26,21,0,1
47.39,19.76,335.02,0.0,0.0,0.16,7.46,22,0,1
3.28,3.76,294.05,0.0,0.0,0.3,7.82,21,0,1
-138.41,-61.44,63.07,0.0,0.0,0.49,7.98,21,0,1
146.74,15.59,217.71,0.0,0.0,0.04,7.34,22,0,1
-147.82,-37.26,132.99,0.0,0.0,0.04,7.51,22,0,1
9.5,-34.61,126.02,0.0,0.0,0.02,7.49,22,0,1
4.81,-5.82,222.51,0.0,0.0,0.94,8.59,21,0,0
-40.29,-30.17,286.41,0.0,0.0,0.42,7.96,22,0,1
51.97,-8.66,353.15,0.0,0.0,0.07,7.56,22,0,1
-103.86,-24.0,101.22,0.0,0.0,0.04,7.34,22,0,1
10.07,8.68,182.9,0.0,0.0,0.44,8.22,21,0,1
135.4,-9.88,331.79,0.0,0.0,0.04,7.3,22,0,1
4.1,10.37,183.23,0.0,0.0,1.17,8.76,21,0,0
8.78,-34.79,148.07,0.0,0.0,0.04,7.56,22,0,1
-83.16,15.36,65.96,0.0,0.0,0.28,7.74,22,0,1
3.8,-3.27,220.94,0.0,0.0,0.77,8.5,21,0,0
3.83,-3.16,220.03,0.0,0.0,0.49,8.19,21,0,1
-10.85,6.6,340.33,0.0,0.0,0.02,7.56,22,0,1
-109.67,-62.08,357.32,0.0,0.0,0.04,7.49,22,0,1
-50.56,-5.16,318.98,0.0,0.0,0.11,7.2,22,0,1
-0.42,3.33,344.08,0.0,0.0,0.07,7.53,22,0,1
-111.83,59.11,127.61,0.0,0.0,2.75,8.22,22,0,1
14.06,-9.04,122.77,0.0,0.0,0.07,7.53,22,0,1
-50.91,16.14,56.97,0.0,0.0,0.72,8.17,21,0,1
56.12,8.87,136.8,0.0,0.0,0.07,7.63,22,0,1
92.32,-74.98,19.62,0.0,0.0,0.07,7.58,22,0,1
4.01,-2.32,219.67,0.0,0.0,0.44,8.24,21,0,1
96.08,-23.28,270.68,0.0,0.0,0.09,7.79,22,0,1
5.08,-4.76,16.52,0.0,0.0,0.04,7.51,22,0,1
80.01,55.28,179.12,0.0,0.0,0.16,7.82,22,0,1
7.09,-4.81,226.29,0.0,0.0,1.13,8.73,21,0,0
-38.41,-11.8,101.52,0.0,0.0,0.47,8.1,21,0,1
9.03,-34.41,142.24,0.0,0.0,0.04,7.49,22,0,1
3.81,-3.12,220.82,0.0,0.0,1.1,8.73,21,0,0
-9.06,-0.12,291.78,0.0,0.0,0.35,7.82,22,0,1
-33.85,13.55,334.14,0.0,0.0,0.04,7.53,22,0,1
44.02,-86.86,97.11,0.0,0.0,0.04,7.49,22,0,1
-31.84,-74.2,73.54,0.0,0.0,0.02,7.37,22,0,1
-4.97,-7.16,248.68,0.0,0.0,1.24,8.85,21,0,0
-6.36,1.61,292.07,0.0,0.0,0.37,7.84,21,0,1
176.17,-48.75,30.45,0.0,0.0,0.18,7.6,22,0,1
-136.96,-47.46,88.69,0.0,0.0,0.14,7.56,22,0,1
-7.07,-3.22,114.85,0.0,0.0,1.22,8.81,21,0,0
155.5,11.33,159.1,0.0,0.0,0.04,7.3,22,0,1
-62.77,16.89,325.92,0.0,0.0,0.14,7.56,22,0,1
158.78,-6.06,87.33,0.0,0.0,0.23,7.86,22,0,1
3.62,4.12,290.59,0.0,0.0,0.35,7.86,22,0,1
-4.77,3.13,217.28,0.0,0.0,0.98,8.76,21,0,0
9.1,-35.3,112.32,0.0,0.0,0.04,7.49,22,0,1
-120.61,28.9,76.99,0.0,0.0,0.44,8.17,21,0,1
6.7,-5.72,226.06,0.0,0.0,0.87,8.57,21,0,0
9.0,-34.36,147.99,0.0,0.0,0.04,7.49,22,0,1
-13.03,-9.71,122.02,0.0,0.0,0.04,7.46,22,0,1
125.03,1.84,127.96,0.0,0.0,0.07,7.6,22,0,1
1.97,22.38,231.65,0.0,0.0,0.04,7.39,22,0,1
9.99,-35.23,129.07,0.0,0.0,0.02,7.42,22,0,1
122.43,-40.98,336.18,0.0,0.0,0.04,7.49,22,0,1
8.81,-34.19,149.92,0.0,0.0,0.04,7.53,22,0,1
9.89,-34.62,129.81,0.0,0.0,0.02,7.49,22,0,1
106.71,36.04,15.99,0.0,0.0,0.49,8.07,22,0,1
4.01,-3.51,220.96,0.0,0.0,0.82,8.55,21,0,0
-6.3,-1.57,104.87,0.0,0.0,1.31,8.95,21,0,0
44.22,46.2,200.51,0.0,0.0,0.37,7.98,22,0,1
-3.34,-27.35,147.19,0.0,0.0,0.04,7.49,22,0,1
-2.1,-26.05,156.23,0.0,0.0,0.07,7.49,22,0,1
-49.06,13.07,320.41,0.0,0.0,0.07,7.51,22,0,1
-17.0,19.85,185.68,0.0,0.0,0.02,7.3,22,0,1
101.15,-29.7,88.4,0.0,0.0,0.18,7.77,22,0,1
4.66,-6.78,226.54,0.0,0.0,0.84,8.57,21,0,0
3.51,-5.21,228.95,0.0,0.0,1.1,8.76,21,0,0
3.12,3.79,294.01,0.0,0.0,0.3,7.79,22,0,1
51.94,6.36,132.11,0.0,0.0,0.09,7.7,22,0,1
5.62,-43.75,162.4,0.0,0.0,0.04,7.42,22,0,1
-48.17,13.2,322.13,0.0,0.0,0.07,7.53,22,0,1
4.07,-2.5,218.22,0.0,0.0,0.47,8.26,21,0,1
-1.7,-26.39,152.97,0.0,0.0,0.04,7.53,22,0,1
9.61,-35.34,123.17,0.0,0.0,0.02,7.49,22,0,1
5.14,-6.71,226.52,0.0,0.0,0.94,8.59,21,0,0
19.22,56.98,55.63,0.0,0.0,0.11,7.51,22,0,1
8.94,-34.55,133.7,0.0,0.0,0.02,7.49,22,0,1
-63.86,18.41,328.29,0.0,0.0,0.11,7.42,22,0,1
168.01,26.11,314.35,0.0,0.0,0.4,8.03,22,0,1
3.96,-4.77,189.4,0.0,0.0,1.17,8.76,21,0,0
26.79,63.38,38.42,0.0,0.0,0.04,7.32,22,0,1
-9.83,6.27,340.32,0.0,0.0,0.04,7.51,22,0,1
9.32,-35.03,128.8,0.0,0.0,0.04,7.42,22,0,1
-5.11,-8.32,248.49,0.0,0.0,1.2,8.83,21,0,0
3.5,-3.59,220.22,0.0,0.0,0.77,8.5,21,0,0
3.16,-1.8,217.3,0.0,0.0,0.49,8.24,21,0,1
178.42,3.88,230.27,0.0,0.0,0.02,7.25,22,0,1
9.7,-34.14,153.47,0.0,0.0,0.04,7.56,22,0,1
66.97,76.84,223.96,0.0,0.0,0.35,8.03,22,0,1
103.38,27.41,307.07,0.0,0.0,0.04,7.37,22,0,1
-59.9,46.16,74.78,0.0,0.0,0.18,7.82,22,0,1
10.13,-35.33,115.02,0.0,0.0,0.02,7.42,22,0,1
-125.78,-56.55,158.22,0.0,0.0,0.02,7.3,22,0,1
-38.35,14.92,332.68,0.0,0.0,0.04,7.46,22,0,1
-9.57,-17.18,166.56,0.0,0.0,0.07,7.58,22,0,1
67.63,6.63,192.41,0.0,0.0,0.75,8.48,21,0,0
5.55,-36.92,161.17,0.0,0.0,0.04,7.46,22,0,1
3.88,-3.23,221.56,0.0,0.0,0.77,8.5,21,0,0
-2.54,1.89,342.65,0.0,0.0,0.07,7.51,22,0,1
9.52,-27.71,356.46,0.0,0.0,0.07,7.63,22,0,1
93.19,-11.41,330.07,0.0,0.0,0.02,7.25,22,0,1
11.69,-72.52,163.19,0.0,0.0,0.04,7.34,22,0,1
-171.1,-24.4,30.95,0.0,0.0,0.35,8.07,22,0,1
-137.77,12.17,177.08,0.0,0.0,0.02,7.42,22,0,1
-35.54,14.15,334.28,0.0,0.0,0.02,7.49,22,0,1
-114.25,-33.88,299.76,0.0,0.0,0.04,7.49,22,0,1
-74.64,20.37,324.14,0.0,0.0,0.07,7.01,22,0,1
-166.87,-51.68,155.52,0.0,0.0,0.25,7.98,22,0,1
-5.98,-52.83,198.13,0.0,0.0,0.04,7.49,22,0,1
7.46,-4.76,225.76,0.0,0.0,1.13,8.78,21,0,0
-16.71,-51.78,131.17,0.0,0.0,0.42,8.05,21,0,1
-127.92,49.85,200.28,0.0,0.0,0.58,8.22,22,0,1
-5.98,9.97,347.37,0.0,0.0,0.54,8.17,22,0,1
-1.51,-29.43,145.08,0.0,0.0,0.07,7.58,22,0,1
0.56,-9.04,222.19,0.0,0.0,1.24,8.83,21,0,0
-21.2,-3.54,291.36,0.0,0.0,0.37,8.03,21,0,1
9.95,-35.88,114.07,0.0,0.0,0.04,7.49,22,0,1
-12.95,-2.09,292.1,0.0,0.0,0.37,7.86,21,0,1
-8.67,-21.09,165.74,0.0,0.0,0.07,7.51,22,0,1
-170.95,9.35,128.13,0.0,0.0,0.04,7.49,22,0,1
81.83,-30.18,85.1,0.0,0.0,0.16,7.74,22,0,1
-45.76,57.67,94.09,0.0,0.0,0.16,7.65,22,0,1
5.01,-7.79,217.67,0.0,0.0,1.08,8.76,21,0,0
-44.13,16.16,334.35,0.0,0.0,0.02,7.42,22,0,1
-5.99,-6.79,173.59,0.0,0.0,0.09,7.72,22,0,1
2.15,-2.84,220.2,0.0,0.0,0.44,8.19,21,0,1
140.85,-63.95,313.98,0.0,0.0,0.51,7.98,22,0,1
9.38,6.71,186.02,0.0,0.0,0.42,8.19,21,0,1
0.57,3.96,343.4,0.0,0.0,0.07,7.49,22,0,1
57.03,55.41,8.39,0.0,0.0,0.04,6.97,22,0,1
9.94,-35.79,116.24,0.0,0.0,0.04,7.49,22,0,1
-6.52,-1.81,332.41,0.0,0.0,1.31,8.95,21,0,0
9.75,-35.07,133.76,0.0,0.0,0.02,7.42,22,0,1
-15.63,15.76,79.18,0.0,0.0,0.07,7.53,22,0,1
-74.46,7.71,59.47,0.0,0.0,0.32,7.74,22,0,1
167.53,-28.58,270.37,0.0,0.0,0.25,7.89,22,0,1
-9.28,-7.55,177.41,0.0,0.0,1.22,8.83,21,0,0
3.66,-3.32,221.34,0.0,0.0,0.75,8.48,21,0,0
147.29,6.61,239.67,0.0,0.0,0.07,7.53,22,0,1
-158.47,-6.93,28.32,0.0,0.0,0.65,8.36,21,0,1
-63.22,18.14,327.91,0.0,0.0,0.04,6.85,22,0,1
105.01,-0.95,196.35,0.0,0.0,0.35,8.07,21,0,1
3.93,-2.17,219.29,0.0,0.0,0.47,8.22,21,0,1
-0.1,3.95,343.54,0.0,0.0,0.07,7.58,22,0,1
110.97,-6.87,136.53,0.0,0.0,0.04,7.58,22,0,1
87.12,-66.7,298.27,0.0,0.0,0.04,7.44,22,0,1
4.16,-1.41,216.05,0.0,0.0,0.54,8.33,21,0,1
-99.31,46.28,105.67,0.0,0.0,0.47,8.17,21,0,1
71.9,-6.62,144.02,0.0,0.0,0.04,7.34,22,0,1
-61.23,-60.58,334.79,0.0,0.0,0.11,7.37,22,0,1
-13.4,-2.71,118.59,0.0,0.0,0.07,7.58,22,0,1
3.52,3.92,293.03,0.0,0.0,0.3,7.77,22,0,1
-8.8,-55.85,190.63,0.0,0.0,0.04,7.49,22,0,1
-6.16,4.91,340.67,0.0,0.0,0.04,7.56,22,0,1
-21.61,-21.07,288.67,0.0,0.0,0.04,7.32,22,0,1
98.96,15.74,125.95,0.0,0.0,0.07,7.65,22,0,1
3.77,4.25,294.1,0.0,0.0,0.32,7.91,21,0,1
4.07,-1.13,216.01,0.0,0.0,0.75,8.45,21,0,0
-1.75,-46.52,42.67,0.0,0.0,0.02,7.32,22,0,1
3.53,-3.26,220.72,0.0,0.0,1.08,8.71,21,0,0
6.56,-5.37,226.55,0.0,0.0,0.96,8.64,21,0,0
13.12,1.39,190.21,0.0,0.0,0.44,8.22,21,0,1
-16.92,78.9,353.09,0.0,0.0,0.07,6.9,22,0,1
3.52,-2.7,219.93,0.0,0.0,0.56,8.33,21,0,1
-38.47,-2.38,202.81,0.0,0.0,0.49,8.17,21,0,1
-144.27,2.71,166.61,0.0,0.0,0.04,7.39,22,0,1
-61.07,14.13,325.27,0.0,0.0,0.09,7.32,22,0,1
9.99,-35.39,132.09,0.0,0.0,0.02,7.42,22,0,1
-159.59,-46.01,135.53,0.0,0.0,0.61,8.26,22,0,1
47.83,10.31,121.86,0.0,0.0,0.07,7.58,22,0,1
70.24,63.62,156.08,0.0,0.0,0.11,7.82,22,0,1
82.8,43.62,67.58,0.0,0.0,0.04,7.44,22,0,1
9.69,-35.09,130.09,0.0,0.0,0.04,7.49,22,0,1
-79.25,-4.48,181.63,0.0,0.0,0.68,8.38,21,0,1
7.0,-34.45,114.4,0.0,0.0,0.04,7.56,22,0,1
153.3,-15.58,201.28,0.0,0.0,0.09,7.72,22,0,1
9.22,-35.34,127.73,0.0,0.0,0.02,7.42,22,0,1
3.01,4.3,294.86,0.0,0.0,0.32,7.89,21,0,1
157.86,-26.79,192.81,0.0,0.0,0.04,7.39,22,0,1
-0.4,4.09,343.17,0.0,0.0,0.07,7.51,22,0,1
159.42,-50.09,253.03,0.0,0.0,0.21,7.82,22,0,1
97.57,50.43,186.03,0.0,0.0,0.07,7.65,22,0,1
-0.47,3.69,343.77,0.0,0.0,0.07,7.56,22,0,1
50.99,-13.08,315.76,0.0,0.0,0.09,7.65,22,0,1
-79.09,-9.05,178.65,0.0,0.0,0.07,7.53,22,0,1
-0.35,-27.77,142.3,0.0,0.0,0.07,7.63,22,0,1
40.8,-72.99,31.31,0.0,0.0,0.07,7.63,22,0,1
52.34,-62.95,20.62,0.0,0.0,0.07,7.58,22,0,1
114.4,6.88,152.17,0.0,0.0,0.09,7.72,22,0,1
-65.77,66.22,248.82,0.0,0.0,0.68,8.31,22,0,1
-30.88,-4.34,291.56,0.0,0.0,0.42,7.98,21,0,1
129.99,45.76,300.95,0.0,0.0,0.14,7.74,22,0,1
